377
12
|
SCRIPT_TYPE1|SCRIPT_TYPE10|SCRIPT_TYPE11|SCRIPT_TYPE12|SCRIPT_TYPE2|SCRIPT_TYPE3|SCRIPT_TYPE4|SCRIPT_TYPE5|SCRIPT_TYPE6|SCRIPT_TYPE7|SCRIPT_TYPE8|SCRIPT_TYPE9|Christlein_Nb|Class|Orig_Format|Duplicate_Format|Duplicate|RGB/BW|ImgFileName|FileName|Orig_ImgFileName|Tensmeyer_Nb|FILENAME
0.132942311783|0.000439806411158|0.446540736372|0.00932604195766|0.000597168082539|0.00277602203337|0.000288664446969|0.0101885045271|0.37804945818|0.000673623639426|0.0136092075809|0.00456845498603|53|NA-1278|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_118_0006_tif.bmp|FRAD021_15_H_118_0006_tif.bmp|FRAD021_15_H_118_0006.tif|336|FRAD021_15_H_118_0006.jpg
0.00981610577418|0.000599213531106|0.255846232667|0.0336020645382|0.00740812281224|0.184010444372|0.000397579872204|0.00619303322125|0.351264150398|0.0858276346126|0.0572817951578|0.00775362304387|54|Script-3-add|JPG|D-jpg|Y25|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_320_0002_jpg.bmp|FRAD021_15_H_320_0002_jpg.bmp|FRAD021_15_H_320_0002.jpg|130|FRAD021_15_H_320_0002.jpg
0.0447186417894|0.128142788159|0.171888593877|0.0102330765282|0.00162713849006|0.00243229017359|2.07611117805e-05|0.0270324873583|0.488484404726|0.12148001624|0.00276166808878|0.0011781334579|55|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_72_0002_jpg.bmp|FRAD021_15_H_72_0002_jpg.bmp|FRAD021_15_H_72_0002.jpg|64|FRAD021_15_H_72_0002.jpg
0.0227569910188|0.00421366667132|0.334072471863|0.00101132883983|0.0236836649078|0.074411791825|0.005595068437|0.0153385302258|0.176669788883|0.18325991651|0.0989004369458|0.0600863438723|56|ARS342|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f13-full-full-0-native.jpg|364|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f13-full-full-0-native.jpg
0.00220221247151|0.00266855871562|0.593935432256|0.0115636138341|0.00116028174587|0.131574650863|2.59252885696e-05|0.00299977473221|0.0233109321147|0.0044948573719|0.021531867381|0.204531893225|57|LAT4391|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b9078319v-f16-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9078319v-f16-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9078319v-f16-full-full-0-native.jpg|290|gallica.bnf.fr-iiif-ark_-12148-btv1b9078319v-f16-full-full-0-native.jpg
0.0131855762257|0.00383866326037|0.254870409779|0.00027787625941|0.0060708520218|0.0409932463209|0.011005208821|0.108887912645|0.0858044165912|0.420874235014|0.0315645562163|0.0226270468459|58|ARS1086|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f11-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f11-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f11-full-full-0-native.jpg|32|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f11-full-full-0-native.jpg
0.00805097976774|0.0113309785748|0.333874928253|0.00101586579828|0.00346142215202|0.104731990035|5.17617381237e-05|0.104513315522|0.341453074141|0.0716613241896|0.0184810630772|0.00137329675194|59|NA|JPG|D-jpg|Y24|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_317_0006_jpg.bmp|FRAD021_15_H_317_0006_jpg.bmp|FRAD021_15_H_317_0006.jpg|343|FRAD021_15_H_317_0006.jpg
0.0165208404194|0.000798498804666|0.542451675476|0.00076033032002|0.0007053654994|0.0304326659689|0.000145986443853|0.00178651938032|0.18823918637|0.062084986152|0.155277531217|0.000796413948503|60|Script-3a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_163_0024_tif.bmp|FRAD021_15_H_163_0024_tif.bmp|FRAD021_15_H_163_0024.tif|51|FRAD021_15_H_163_0024.jpg
0.0124119084178|0.000722038916091|0.276713761745|0.0336386742506|0.00278490017015|0.12031946523|0.0004934071441|0.00214744558703|0.382090574484|0.10276700663|0.060738552052|0.00517226537336|61|Script-3-add|TIF|D-tif|Y25|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_320_0002_tif.bmp|FRAD021_15_H_320_0002_tif.bmp|FRAD021_15_H_320_0002.tif|87|FRAD021_15_H_320_0002.tif
0.0119300115448|0.00437301637579|0.284302263493|0.00173315329271|0.0040818808878|0.00715230902083|0.000116001982494|0.013183604571|0.579929987282|0.0794131032139|0.0102885065132|0.00349616182229|62|NA|JPG|D-jpg|Y37|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_66_0008_jpg.bmp|FRAD021_15_H_66_0008_jpg.bmp|FRAD021_15_H_66_0008.jpg|209|FRAD021_15_H_66_0008.jpg
0.0035487204642|4.08609087198e-05|0.190244695826|0.00950604682731|0.00132697653493|0.0029580637307|0.0810592166268|0.0130255600272|0.028674348257|0.629097061557|0.013790507787|0.0267279414534|63|LAT2425|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10542074n-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10542074n-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10542074n-f13-full-full-0-native.jpg|15|gallica.bnf.fr-iiif-ark_-12148-btv1b10542074n-f13-full-full-0-native.jpg
0.0220459016714|0.00418776379472|0.233016346302|0.000257226980646|0.173657778392|0.298449795023|0.000587947768597|0.0572560819901|0.195392694677|0.000385601939075|0.00239838006273|0.0123644813988|64|ARS59|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f14-full-full-0-native.jpg|119|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f14-full-full-0-native.jpg
0.0299675823803|0.00774614985896|0.218520880912|0.0278797503814|0.0928805585746|0.0855096191742|0.00116273024725|0.0246208118015|0.374715473445|0.0836760448756|0.0388781528143|0.0144422455351|65|Script-1|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_199_0002_tif.bmp|FRAD021_15_H_199_0002_tif.bmp|FRAD021_15_H_199_0002.tif|112|FRAD021_15_H_199_0002.jpg
0.0802308270246|0.000561345063937|0.496567149503|0.00341275543916|0.0126617860331|0.012677235228|0.00326917658915|0.0163743015108|0.0592383550899|0.25519221717|0.0542063147588|0.00560853659018|66|LAT5296C|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f288-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f288-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f288-full-full-0-native.jpg|77|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f288-full-full-0-native.jpg
0.0246297645069|0.0012346439027|0.453113139219|0.0100923137352|0.000432556492042|0.00241979462185|0.000433090454635|0.188278702309|0.0667270622597|0.174680647907|0.00814078597215|0.0698174986201|67|LAT5112|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b9080941j-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9080941j-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9080941j-f14-full-full-0-native.jpg|320|gallica.bnf.fr-iiif-ark_-12148-btv1b9080941j-f14-full-full-0-native.jpg
0.109516539293|0.000248594988447|0.539247521861|0.00267563832843|0.00568520343456|0.0950936217931|0.014070625063|0.00196760395779|0.161264182885|0.0505651397711|0.0120220571626|0.00764327146124|68|LAT10522|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10036196f-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10036196f-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10036196f-f10-full-full-0-native.jpg|118|gallica.bnf.fr-iiif-ark_-12148-btv1b10036196f-f10-full-full-0-native.jpg
0.00620807032738|8.27456814755e-05|0.161356030021|0.00120643987793|0.000926714302029|0.0185693009849|0.0524996895234|0.0156367792775|0.0398377498854|0.639478675925|0.0318420995291|0.0323557046643|69|LAT2425|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10542074n-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10542074n-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10542074n-f12-full-full-0-native.jpg|33|gallica.bnf.fr-iiif-ark_-12148-btv1b10542074n-f12-full-full-0-native.jpg
0.00664827241649|0.00592154764804|0.415875757106|0.012131105891|0.00157742412676|0.00196021340647|2.85266940551e-05|0.044293943013|0.324432834675|0.170504753081|0.0151291014502|0.00149652049197|70|Script-3a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_118_0014_tif.bmp|FRAD021_15_H_118_0014_tif.bmp|FRAD021_15_H_118_0014.tif|176|FRAD021_15_H_118_0014.jpg
0.029873706796|0.000279939370358|0.511394500121|0.000674756817955|0.0121604525555|0.00961890127448|0.0132714419643|0.0084617362501|0.366011032733|0.00337015716364|0.027723303904|0.0171600710502|71|ARS59|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f17-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f17-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f17-full-full-0-native.jpg|288|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f17-full-full-0-native.jpg
0.0103741487168|0.0441350902143|0.464085623225|0.00203127120037|0.000163838590676|0.00164046477159|0.000252217228814|0.017407933308|0.349719491169|0.0180798312421|0.0915277855353|0.00058230479789|72|Script-3a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_257_0018_tif.bmp|FRAD021_15_H_257_0018_tif.bmp|FRAD021_15_H_257_0018.tif|126|FRAD021_15_H_257_0018.jpg
0.0229389118098|0.000823852709403|0.412850014912|0.000608407326716|0.0106579018473|0.00138100490815|0.0512163352216|0.0650438282154|0.174695050273|0.238398872395|0.018849912047|0.00253590833399|73|LAT7619|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b9077679v-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9077679v-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9077679v-f13-full-full-0-native.jpg|180|gallica.bnf.fr-iiif-ark_-12148-btv1b9077679v-f13-full-full-0-native.jpg
0.00057891963619|0.00516049078243|0.473908916499|0.00313202725071|0.00138588972334|0.0530219767512|0.000151853885889|0.0486121014041|0.362193573641|0.00799769604455|0.041762451801|0.00209410258053|74|NA|TIF|D-tif|Y29|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_328_0008_tif.bmp|FRAD021_15_H_328_0008_tif.bmp|FRAD021_15_H_328_0008.tif|145|FRAD021_15_H_328_0008.tif
0.00382634327868|0.00897275333622|0.373894555038|0.00220028369395|0.0031260153996|0.081469704588|9.81182822501e-05|0.0617416079371|0.341814161104|0.0959620304015|0.024703733087|0.00219069385415|75|NA|TIF|D-tif|Y24|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_317_0006_tif.bmp|FRAD021_15_H_317_0006_tif.bmp|FRAD021_15_H_317_0006.tif|172|FRAD021_15_H_317_0006.tif
0.00331807703764|0.00244648868023|0.526559420543|0.0217446542807|0.0190445111633|0.114431104005|0.000410518032034|0.000508196283794|0.095560045423|0.0251051524109|0.183653466332|0.00721836580791|76|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_243_0012_tif.bmp|FRAD021_15_H_243_0012_tif.bmp|FRAD021_15_H_243_0012.tif|136|FRAD021_15_H_243_0012.jpg
0.00275107642953|0.000714485633491|0.484516725578|0.00853451035518|0.0178891617206|0.00113954114946|0.00154719917238|0.0100815359597|0.0407918879446|0.423210687709|0.00698992857185|0.00183325977688|77|LAT7619|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b9077679v-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9077679v-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9077679v-f14-full-full-0-native.jpg|113|gallica.bnf.fr-iiif-ark_-12148-btv1b9077679v-f14-full-full-0-native.jpg
0.000893796420048|0.000927693467752|0.272372200772|0.00516508274025|0.00218258792694|0.153576692844|0.000121841866034|0.124376997421|0.407748547803|0.0160694299557|0.0029268373489|0.0136382914341|78|Script-3a|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_203_0008_jpg.bmp|FRAD021_15_H_203_0008_jpg.bmp|FRAD021_15_H_203_0008.jpg|264|FRAD021_15_H_203_0008.jpg
0.00736110436053|0.00103423129006|0.430732833347|0.0065928055057|0.000312738368603|0.000733834867305|0.00378678837401|0.00125249981006|0.338956123712|0.107480682059|0.068117356088|0.0336390022176|79|ARS987|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b90680681-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b90680681-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b90680681-f10-full-full-0-native.jpg|304|gallica.bnf.fr-iiif-ark_-12148-btv1b90680681-f10-full-full-0-native.jpg
0.175897435046|0.0109359916788|0.481572415141|0.00407703032948|0.0107627775111|0.0520293314119|8.56786587589e-05|0.00100019399574|0.0669775054524|0.135192474331|0.0497973740672|0.011671792377|80|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_75_0021_jpg.bmp|FRAD021_15_H_75_0021_jpg.bmp|FRAD021_15_H_75_0021.jpg|29|FRAD021_15_H_75_0021.jpg
0.0254815796987|0.000602298281747|0.0864952926308|0.0110264400343|0.066276272797|0.0184368534657|0.000278889527804|0.00171076539896|0.010922376493|0.7210295458|0.0242131603285|0.0335265255433|81|LAT3162|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10541985k-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10541985k-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10541985k-f10-full-full-0-native.jpg|368|gallica.bnf.fr-iiif-ark_-12148-btv1b10541985k-f10-full-full-0-native.jpg
0.018445453795|0.00172940545984|0.231014442604|0.0237614884929|0.0371266832724|0.00104023900344|0.0030492715671|0.18161430797|0.0611801963431|0.375623317051|0.0613195082487|0.00409568619348|82|LAT3244|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10032321p-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032321p-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032321p-f10-full-full-0-native.jpg|187|gallica.bnf.fr-iiif-ark_-12148-btv1b10032321p-f10-full-full-0-native.jpg
0.00882251497715|0.0128120650786|0.00894290830944|0.00177533555192|0.101628165345|0.263612835032|0.000211324137185|0.07916945628|0.428190668444|0.0882604171411|0.0056443363497|0.00092997335453|83|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_148_0008_jpg.bmp|FRAD021_15_H_148_0008_jpg.bmp|FRAD021_15_H_148_0008.jpg|324|FRAD021_15_H_148_0008.jpg
0.0220128410107|0.0043198183819|0.302710178017|0.00176249831114|0.019153638896|0.0199443978532|0.00246497804337|0.0394049239997|0.22085140101|0.305718525735|0.0331492939672|0.0285075047741|84|ARS342|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f12-full-full-0-native.jpg|202|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f12-full-full-0-native.jpg
0.0371851691083|0.00849209068777|0.165158307022|0.00161320762345|0.00472541969455|0.146872042887|0.00121534059588|0.0164968328676|0.343026937001|0.199712705774|0.0629839756565|0.0125179710831|85|ARS321|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b52509147m-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509147m-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509147m-f14-full-full-0-native.jpg|225|gallica.bnf.fr-iiif-ark_-12148-btv1b52509147m-f14-full-full-0-native.jpg
0.000694612996388|0.000563024909504|0.159066322606|0.0016119794302|0.000901342920996|0.104141360196|0.000207603990119|0.000867144252076|0.493754899183|0.143091095493|0.0916603131665|0.00344030085723|86|Script-3a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_148_0014_tif.bmp|FRAD021_15_H_148_0014_tif.bmp|FRAD021_15_H_148_0014.tif|163|FRAD021_15_H_148_0014.jpg
0.00271824184049|0.00266743336931|0.395829915809|0.00117459663132|0.00390087909535|0.0999372147451|0.00260488303665|0.00456256726187|0.463078526765|0.0104039125073|0.011134696353|0.0019871325855|87|ARS342|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f10-full-full-0-native.jpg|289|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f10-full-full-0-native.jpg
0.00463230567347|0.0599202660996|0.19750686917|0.000159450139408|0.00221121281793|0.117199013703|0.000224423374527|0.00902577311728|0.501028554347|0.00958147919295|0.0906721356874|0.00783851667672|88|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_163_0055_tif.bmp|FRAD021_15_H_163_0055_tif.bmp|FRAD021_15_H_163_0055.tif|36|FRAD021_15_H_163_0055.jpg
0.02567402344|0.16671774118|0.199052526261|0.00401722978891|0.0118818689857|0.200769865602|0.00478631933652|0.0289869530092|0.166770598939|0.140991804478|0.0428966912499|0.0074543777306|89|ARS95|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b52509140g-f11-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509140g-f11-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509140g-f11-full-full-0-native.jpg|224|gallica.bnf.fr-iiif-ark_-12148-btv1b52509140g-f11-full-full-0-native.jpg
0.00807282728422|0.00381476264848|0.0486912160145|0.00132077568278|0.00914989510891|0.202288294477|0.00148298898273|0.0468011545017|0.448666281092|0.144336138912|0.0843836724128|0.000991992882918|90|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_74_0001_tif.bmp|FRAD021_15_H_74_0001_tif.bmp|FRAD021_15_H_74_0001.tif|61|FRAD021_15_H_74_0001.jpg
0.0110929834422|0.000192474461285|0.446366954912|0.102913397712|0.00107346603888|0.00440260365437|0.000168427029214|0.00338152167884|0.393175060334|0.011787645407|0.0226598765565|0.00278558877459|91|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_62_0007_tif.bmp|FRAD021_15_H_62_0007_tif.bmp|FRAD021_15_H_62_0007.tif|244|FRAD021_15_H_62_0007.jpg
0.0394970098195|0.00133399123038|0.432581317938|0.00713627694277|0.01005573414|0.0364495416452|0.0101238210343|0.103304137977|0.131132331581|0.157678013446|0.0187825448414|0.0519252794052|92|LAT2255|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10540988k-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10540988k-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10540988k-f13-full-full-0-native.jpg|196|gallica.bnf.fr-iiif-ark_-12148-btv1b10540988k-f13-full-full-0-native.jpg
0.0137082363717|0.000912676852783|0.373273230042|0.00261646168164|0.00382624247191|0.119029812789|0.00628609112845|0.00882541728897|0.42716584|0.0109600011059|0.0265216934398|0.00687429682868|93|ARS59|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f16-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f16-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f16-full-full-0-native.jpg|26|gallica.bnf.fr-iiif-ark_-12148-btv1b52509143t-f16-full-full-0-native.jpg
0.088611279372|0.0106587263795|0.522395764464|0.000146365882706|0.00545234579038|0.0403887807571|0.00178982062316|0.014137213894|0.111697656077|0.0553197256188|0.0954615051265|0.0539408160149|94|ARS342|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f15-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f15-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f15-full-full-0-native.jpg|236|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f15-full-full-0-native.jpg
0.0138626699918|0.004486463013|0.337335307021|0.0030056105221|0.0139534124155|0.0138321326355|0.00104842589344|0.103016613878|0.364323978126|0.0933198918559|0.011406562783|0.0404089318648|95|LAT2283|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10544528z-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10544528z-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10544528z-f12-full-full-0-native.jpg|122|gallica.bnf.fr-iiif-ark_-12148-btv1b10544528z-f12-full-full-0-native.jpg
0.0549064168212|0.055566771588|0.253162253784|0.0116830158424|0.00837752902712|0.0226108696906|0.000131854708344|0.0804873092304|0.416146327053|0.0773195919739|0.0179566140401|0.00165144624054|96|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_62_0009_jpg.bmp|FRAD021_15_H_62_0009_jpg.bmp|FRAD021_15_H_62_0009.jpg|158|FRAD021_15_H_62_0009.jpg
0.0224650902737|0.00159272276743|0.393058098042|0.00502748322221|0.0065051734798|0.128981548431|0.000592459658751|0.00543707561146|0.401451579356|0.0197009102651|0.0131214073383|0.00206645155535|97|NA|JPG|D-jpg|Y23|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_294_0002_jpg.bmp|FRAD021_15_H_294_0002_jpg.bmp|FRAD021_15_H_294_0002.jpg|354|FRAD021_15_H_294_0002.jpg
0.0580679366569|0.00130220447189|0.278477235485|0.000377603584143|0.0311647509168|0.0266849151208|0.000111321729218|0.000312808042887|0.309450709978|0.1804001794|0.0213297210765|0.0923206135376|98|NA|TIF|D-tif|Y30|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_328_0010_tif.bmp|FRAD021_15_H_328_0010_tif.bmp|FRAD021_15_H_328_0010.tif|357|FRAD021_15_H_328_0010.tif
0.0127994743953|0.00458492689336|0.0345466363791|0.0697744323242|0.0340993115766|0.00364794139437|0.00969163575096|0.133922348914|0.377792548633|0.27477417989|0.0232533629826|0.021113200867|99|Script-1|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_249_0010_tif.bmp|FRAD021_15_H_249_0010_tif.bmp|FRAD021_15_H_249_0010.tif|219|FRAD021_15_H_249_0010.jpg
0.0419879858054|0.00396452641549|0.455175700967|0.0129115980055|0.0028885756646|0.06780594968|0.000503538348302|0.0119822919747|0.359568265158|0.0172018069474|0.0227224052862|0.00328735574718|100|NA|TIF|D-tif|Y23|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_294_0002_tif.bmp|FRAD021_15_H_294_0002_tif.bmp|FRAD021_15_H_294_0002.tif|212|FRAD021_15_H_294_0002.tif
0.00839332180505|0.00812361710516|0.29326140709|0.000137652714386|0.00820363497603|0.20623949053|0.000343158555922|0.0142668724876|0.386613896448|0.0469454639151|0.00832191933284|0.0191495650391|101|NA|TIF|D-tif|Y14|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_193_0018_tif.bmp|FRAD021_15_H_193_0018_tif.bmp|FRAD021_15_H_193_0018.tif|115|FRAD021_15_H_193_0018.tif
0.0109577206266|0.000854605419656|0.471293499673|0.00071901106775|0.0705479400335|0.00801092968096|0.00368988619236|0.023994072671|0.339405461094|0.0557298053571|0.0110298677819|0.00376720040208|102|Script-3a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_203_0014_tif.bmp|FRAD021_15_H_203_0014_tif.bmp|FRAD021_15_H_203_0014.tif|91|FRAD021_15_H_203_0014.jpg
0.00235132599263|0.000219780349472|0.237752239639|0.00186449703036|0.00579459122141|0.00120416628353|4.78086406815e-05|0.0359795649169|0.366455860726|0.314947628034|0.0024991112864|0.0308834258791|103|Script-2b|JPG|D-jpg|Y5|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_130_0004_jpg.bmp|FRAD021_15_H_130_0004_jpg.bmp|FRAD021_15_H_130_0004.jpg|7|FRAD021_15_H_130_0004.jpg
0.044383927664|0.00794617279865|0.288612687257|0.000595889551306|7.54543314185e-05|0.0697415647566|0.000149472768923|0.30462789037|0.264918405175|0.00644403281204|0.0123243805203|0.000180121995275|104|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_243_0006_tif.bmp|FRAD021_15_H_243_0006_tif.bmp|FRAD021_15_H_243_0006.tif|85|FRAD021_15_H_243_0006.jpg
